0.0193 	 0.0139 	 414.6907 	 1.0000 	 -1644.4766 	 36.0000 
0.0371 	 0.6246 	 359.2764 	 1.0000 	 -1644.4766 	 22.0000 
0.0327 	 0.2258 	 111.9666 	 1.0000 	 -1644.4766 	 16.0000 
5.0640 	 0.0090 	 349.0305 	 1.0000 	 -1644.4766 	 1.0000 
0.0095 	 0.5822 	 33.5500 	 1.0000 	 -1644.4766 	 24.0000 
10.3520 	 0.0076 	 210.5917 	 1.0000 	 -1644.4766 	 30.0000 
1.4188 	 0.0232 	 863.6557 	 1.0000 	 -1644.4766 	 46.0000 
1.3005 	 0.0116 	 2564.0494 	 1.0000 	 -1644.4766 	 50.0000 
0.0885 	 0.1437 	 6.8046 	 1.0000 	 -1644.4766 	 9.0000 
0.4410 	 0.0248 	 7.1504 	 1.0000 	 -1644.4766 	 23.0000 
7.6132 	 0.0080 	 30.2736 	 1.0000 	 -1644.4766 	 47.0000 
0.0083 	 0.0067 	 373.2041 	 1.0000 	 -1644.4766 	 33.0000 
0.0143 	 17.6246 	 97.4694 	 1.0000 	 -1644.4766 	 44.0000 
0.1837 	 1.7847 	 234.2090 	 1.0000 	 -1644.4766 	 34.0000 
2.0325 	 0.3687 	 141.8998 	 1.0000 	 -1644.4766 	 13.0000 
0.0162 	 7.7635 	 41.8961 	 1.0000 	 -1644.4766 	 17.0000 
0.0196 	 2.0940 	 1160.1937 	 1.0000 	 -1644.4766 	 3.0000 
0.9058 	 0.0342 	 50.6989 	 1.0000 	 -1644.4766 	 19.0000 
0.0079 	 0.0324 	 57.1673 	 1.0000 	 -1644.4766 	 48.0000 
0.0089 	 0.0219 	 0.5113 	 1.0000 	 -1644.4766 	 12.0000 
1.4082 	 0.0073 	 23.8395 	 1.0000 	 -1644.4766 	 42.0000 
0.0177 	 0.0398 	 22.8503 	 1.0000 	 -1644.4766 	 2.0000 
0.5119 	 1.2445 	 7.7072 	 1.0000 	 -1644.4766 	 26.0000 
0.8400 	 1.1178 	 60.3020 	 1.0000 	 -1644.4766 	 15.0000 
0.0133 	 34.2487 	 2143.7532 	 1.0000 	 -1644.4766 	 40.0000 
0.8357 	 16.4739 	 173.0490 	 1.0000 	 -1644.4766 	 21.0000 
0.0493 	 0.0126 	 1.1197 	 1.0000 	 -1644.4766 	 31.0000 
0.2365 	 7.4452 	 60.3122 	 1.0000 	 -1644.4766 	 45.0000 
5.1553 	 0.0289 	 253.4760 	 1.0000 	 -1644.4766 	 49.0000 
0.2896 	 0.0092 	 0.8062 	 1.0000 	 -1644.4766 	 5.0000 
0.0626 	 0.0319 	 2.6401 	 1.0000 	 -1644.4766 	 10.0000 
0.0086 	 0.0627 	 1.6129 	 1.0000 	 -1644.4766 	 38.0000 
0.8469 	 1.5198 	 30.7879 	 1.0000 	 -1644.4766 	 39.0000 
0.2256 	 0.3422 	 0.5077 	 1.0000 	 -1644.4766 	 8.0000 
0.0156 	 0.0261 	 0.5000 	 1.0000 	 -1644.4766 	 28.0000 
3.2912 	 0.0150 	 25.9165 	 1.0000 	 -1644.4766 	 41.0000 
0.0914 	 0.1864 	 2.8338 	 1.0000 	 -1644.4766 	 43.0000 
0.8517 	 0.4487 	 859.3843 	 1.0000 	 -1644.4766 	 27.0000 
2.9313 	 0.0431 	 106.7272 	 1.0000 	 -1644.4766 	 35.0000 
0.0211 	 0.1592 	 1.4954 	 1.0000 	 -1644.4766 	 7.0000 
0.0412 	 0.3946 	 1.5216 	 1.0000 	 -1644.4766 	 11.0000 
0.2329 	 0.4115 	 2.9205 	 1.0000 	 -1644.4766 	 4.0000 
0.2302 	 0.3835 	 3.2131 	 1.0000 	 -1644.4766 	 25.0000 
0.1913 	 0.0249 	 2.4907 	 1.0000 	 -1644.4766 	 18.0000 
15.0477 	 6.3922 	 20.1475 	 1.0000 	 -1644.4766 	 29.0000 
0.8684 	 0.3785 	 10.5336 	 1.0000 	 -1644.4766 	 14.0000 
1.5903 	 0.4488 	 1.9343 	 1.0000 	 -1644.4766 	 20.0000 
10.1404 	 0.0219 	 13.9526 	 1.0000 	 -1644.4766 	 32.0000 
2.1756 	 1.1542 	 23.5785 	 1.0000 	 -1644.4766 	 37.0000 
3.3975 	 19.2534 	 0.5000 	 1.0000 	 -1644.4766 	 6.0000 
