0.3088 	 4.0542 	 0.5000 	 0.5115 	 -1190.2281 	 9.0000 
0.2954 	 4.2816 	 0.5000 	 0.5137 	 -1190.1687 	 13.0000 
0.5448 	 1.3587 	 5.1927 	 0.0010 	 -1216.8478 	 5.0000 
0.4052 	 1.0408 	 2.9838 	 0.0001 	 -1216.6454 	 12.0000 
0.4539 	 1.1378 	 3.8271 	 0.0001 	 -1216.7826 	 16.0000 
0.3088 	 4.3988 	 0.5000 	 0.5179 	 -1190.1791 	 33.0000 
0.3215 	 4.4170 	 0.5000 	 0.5168 	 -1190.2143 	 15.0000 
0.2962 	 4.2796 	 0.5000 	 0.5083 	 -1190.2048 	 6.0000 
0.3087 	 4.4115 	 0.5367 	 0.5162 	 -1190.2694 	 14.0000 
0.3028 	 4.2974 	 0.5000 	 0.5131 	 -1190.2186 	 3.0000 
0.3121 	 0.0067 	 0.5958 	 0.1560 	 -1246.8096 	 36.0000 
0.3397 	 0.9514 	 2.2136 	 0.0007 	 -1216.6523 	 8.0000 
0.2977 	 4.2714 	 0.5000 	 0.5099 	 -1190.1872 	 10.0000 
0.2928 	 4.3045 	 0.5000 	 0.5116 	 -1190.1580 	 24.0000 
0.2986 	 4.4073 	 0.5000 	 0.5161 	 -1190.1088 	 21.0000 
0.6267 	 1.6089 	 7.3533 	 0.0000 	 -1217.1744 	 31.0000 
0.3175 	 4.4755 	 0.5000 	 0.5166 	 -1190.2300 	 26.0000 
0.3092 	 4.2922 	 0.5000 	 0.5136 	 -1190.2287 	 11.0000 
0.5307 	 1.3205 	 5.2432 	 0.0000 	 -1216.9567 	 41.0000 
0.2852 	 4.2750 	 0.5000 	 0.5106 	 -1190.2152 	 46.0000 
0.3108 	 4.4264 	 0.5000 	 0.5190 	 -1190.2494 	 20.0000 
0.3063 	 4.4009 	 0.5000 	 0.5166 	 -1190.1819 	 17.0000 
0.5078 	 1.2998 	 4.7796 	 0.0007 	 -1216.6975 	 19.0000 
0.2954 	 4.3354 	 0.5000 	 0.5135 	 -1190.1834 	 27.0000 
0.3107 	 4.2061 	 0.5000 	 0.5134 	 -1190.2253 	 35.0000 
0.3012 	 4.2891 	 0.5000 	 0.5088 	 -1190.1784 	 34.0000 
0.3013 	 4.3094 	 0.5000 	 0.5115 	 -1190.1832 	 28.0000 
0.2985 	 4.4069 	 0.5000 	 0.5155 	 -1190.2130 	 37.0000 
0.2971 	 4.3901 	 0.5022 	 0.5129 	 -1190.2135 	 32.0000 
0.2972 	 4.1902 	 0.5000 	 0.5103 	 -1190.2060 	 18.0000 
0.3026 	 4.2753 	 0.5000 	 0.5172 	 -1190.2190 	 4.0000 
0.3044 	 4.4928 	 0.5000 	 0.5175 	 -1190.2487 	 40.0000 
0.0107 	 4.8892 	 0.5911 	 0.5219 	 -1195.2362 	 43.0000 
0.2937 	 4.3639 	 0.5000 	 0.5117 	 -1190.2281 	 23.0000 
0.4589 	 1.2238 	 4.0927 	 0.0000 	 -1216.5961 	 29.0000 
0.3303 	 0.8916 	 2.0282 	 0.0000 	 -1216.7443 	 30.0000 
0.3146 	 4.2305 	 0.5000 	 0.5139 	 -1190.2559 	 47.0000 
0.6076 	 1.4947 	 6.3339 	 0.0000 	 -1216.9516 	 45.0000 
0.3021 	 4.3152 	 0.5000 	 0.5148 	 -1190.1792 	 48.0000 
0.3047 	 4.4142 	 0.5000 	 0.5183 	 -1190.2082 	 25.0000 
0.2945 	 4.3208 	 0.5000 	 0.5147 	 -1190.2079 	 39.0000 
0.3021 	 4.3151 	 0.5000 	 0.5159 	 -1190.2065 	 38.0000 
0.3071 	 4.5090 	 0.5000 	 0.5178 	 -1190.2800 	 42.0000 
0.3064 	 4.3975 	 0.5000 	 0.5164 	 -1190.1852 	 49.0000 
0.3035 	 4.3615 	 0.5000 	 0.5128 	 -1190.1627 	 7.0000 
0.3084 	 4.3758 	 0.5004 	 0.5180 	 -1190.2137 	 22.0000 
0.3086 	 4.2521 	 0.5000 	 0.5154 	 -1190.1951 	 44.0000 
0.2946 	 4.3594 	 0.5001 	 0.5141 	 -1190.2454 	 50.0000 
0.6717 	 1.7439 	 7.6391 	 0.0001 	 -1217.3629 	 1.0000 
0.3030 	 4.4031 	 0.5000 	 0.5148 	 -1190.2260 	 2.0000 
