0.0647 	 0.0405 	 1843.7140 	 1.3124 	 -1640.6770 	 1.0000 
0.0306 	 0.0213 	 1296.5403 	 1.1929 	 -1640.6090 	 11.0000 
0.0067 	 0.0191 	 336.6828 	 1.0435 	 -1640.6146 	 8.0000 
0.0316 	 0.0095 	 577.6503 	 1.0714 	 -1640.6240 	 7.0000 
0.0345 	 0.1696 	 1900.6747 	 1.1689 	 -1640.7015 	 5.0000 
0.1909 	 0.0095 	 2689.2655 	 1.0701 	 -1640.6352 	 6.0000 
0.0178 	 0.0088 	 1297.0247 	 1.0188 	 -1640.6052 	 21.0000 
0.0069 	 0.0107 	 1618.7476 	 1.2296 	 -1640.6839 	 9.0000 
0.0073 	 0.0086 	 106.9594 	 1.1776 	 -1640.6420 	 17.0000 
0.0070 	 0.0067 	 352.7002 	 1.1234 	 -1640.5949 	 10.0000 
0.0067 	 0.0172 	 1221.9726 	 1.1646 	 -1640.5829 	 3.0000 
0.0067 	 0.0120 	 2923.1679 	 1.0258 	 -1640.5956 	 16.0000 
0.0464 	 0.0189 	 217.2310 	 1.1774 	 -1640.8075 	 20.0000 
0.0645 	 0.0154 	 1779.5775 	 1.3790 	 -1640.6625 	 13.0000 
0.0159 	 0.0137 	 1138.0297 	 1.1132 	 -1640.5876 	 19.0000 
0.0409 	 0.0795 	 163.0900 	 1.0003 	 -1640.6063 	 2.0000 
0.0635 	 0.1449 	 279.2391 	 1.0000 	 -1640.6054 	 22.0000 
0.2506 	 0.0802 	 2157.9957 	 1.0628 	 -1640.6316 	 12.0000 
0.0881 	 0.0102 	 472.9646 	 1.1836 	 -1640.7175 	 14.0000 
0.0067 	 0.0067 	 385.8243 	 1.0905 	 -1640.5925 	 18.0000 
0.0922 	 0.0436 	 1560.2177 	 1.1377 	 -1640.6091 	 4.0000 
0.0234 	 0.0646 	 965.2842 	 1.1083 	 -1640.6408 	 24.0000 
0.0338 	 0.0391 	 681.3958 	 1.0685 	 -1640.6352 	 25.0000 
0.0067 	 0.0914 	 994.1880 	 1.1663 	 -1640.6678 	 15.0000 
0.1280 	 0.0099 	 1912.3282 	 1.1104 	 -1640.7024 	 27.0000 
0.0554 	 0.0277 	 617.9099 	 1.1777 	 -1640.6696 	 26.0000 
0.0176 	 0.0596 	 687.3452 	 1.1896 	 -1640.7281 	 23.0000 
0.0439 	 0.0068 	 363.3992 	 1.1092 	 -1640.6076 	 29.0000 
0.0482 	 0.0120 	 1247.1023 	 1.0056 	 -1640.6074 	 30.0000 
0.0436 	 0.0449 	 2691.0860 	 1.1799 	 -1640.6998 	 28.0000 
0.0107 	 0.0150 	 1342.4187 	 1.1436 	 -1640.6392 	 33.0000 
0.0146 	 0.0146 	 372.3939 	 1.1838 	 -1640.7865 	 32.0000 
0.0155 	 0.0067 	 726.9084 	 1.2427 	 -1640.6007 	 31.0000 
0.0067 	 0.0428 	 166.0713 	 1.0166 	 -1640.6254 	 36.0000 
0.0067 	 0.0878 	 1282.2661 	 1.0000 	 -1640.6054 	 49.0000 
0.0074 	 0.0350 	 3000.0000 	 1.5945 	 -1640.5995 	 38.0000 
0.0211 	 0.0179 	 1804.0760 	 1.1735 	 -1640.6372 	 40.0000 
0.0067 	 0.0254 	 735.6496 	 1.1014 	 -1640.6716 	 37.0000 
0.0420 	 0.0126 	 271.1421 	 1.1308 	 -1640.6486 	 50.0000 
0.0093 	 0.0090 	 2948.2904 	 1.2870 	 -1640.6009 	 45.0000 
0.0067 	 0.0094 	 389.6804 	 1.1737 	 -1640.6345 	 35.0000 
0.0860 	 0.0673 	 392.7602 	 1.0000 	 -1640.6054 	 46.0000 
0.0067 	 0.0136 	 462.0071 	 1.2493 	 -1640.6551 	 34.0000 
0.0067 	 0.0091 	 157.5183 	 1.0174 	 -1640.6107 	 43.0000 
0.0099 	 0.0449 	 460.2281 	 1.0838 	 -1640.7059 	 39.0000 
0.0128 	 0.0124 	 198.6930 	 1.0080 	 -1640.6102 	 42.0000 
0.0093 	 0.2103 	 2146.6672 	 1.2126 	 -1640.6967 	 44.0000 
0.0276 	 0.0317 	 282.6592 	 1.1470 	 -1640.6940 	 41.0000 
0.0339 	 0.0160 	 1173.9051 	 1.1608 	 -1640.6624 	 48.0000 
0.0423 	 0.0074 	 1360.6957 	 1.2982 	 -1640.6257 	 47.0000 
