1.2430 	 1.5375 	 1.2424 	 0.0069 	 -1136.3195 	 11.0000 
0.9002 	 1.1837 	 0.5009 	 0.0014 	 -1138.5518 	 20.0000 
5.1589 	 6.6320 	 0.8313 	 0.4024 	 -1107.2221 	 3.0000 
8.2972 	 10.3395 	 6.5311 	 0.3807 	 -1107.5497 	 5.0000 
6.1587 	 7.8330 	 2.4442 	 0.3939 	 -1107.3077 	 4.0000 
2.4643 	 3.0482 	 4.1328 	 0.0445 	 -1130.3481 	 1.0000 
4.9336 	 6.4464 	 0.5000 	 0.4040 	 -1107.2277 	 22.0000 
8.0234 	 9.7770 	 5.7804 	 0.3824 	 -1107.5341 	 26.0000 
5.0233 	 6.5946 	 0.7303 	 0.4019 	 -1107.2412 	 23.0000 
4.7780 	 6.3755 	 0.5000 	 0.4028 	 -1107.1834 	 18.0000 
2.0717 	 2.5893 	 3.9355 	 0.0008 	 -1133.0970 	 19.0000 
5.7128 	 7.1665 	 1.8538 	 0.3946 	 -1107.2668 	 9.0000 
1.1895 	 1.4681 	 1.1238 	 0.0025 	 -1136.9407 	 21.0000 
8.1377 	 10.0598 	 5.8283 	 0.3849 	 -1107.5394 	 36.0000 
5.3560 	 6.8861 	 1.2002 	 0.3997 	 -1107.2775 	 41.0000 
5.4434 	 7.1884 	 1.2794 	 0.4004 	 -1107.2277 	 40.0000 
5.5455 	 7.1501 	 1.5389 	 0.3976 	 -1107.2746 	 25.0000 
4.8066 	 6.3066 	 0.5000 	 0.4002 	 -1107.2365 	 7.0000 
5.6362 	 7.4199 	 1.5474 	 0.3960 	 -1107.3169 	 24.0000 
6.4791 	 8.2272 	 2.8778 	 0.3939 	 -1107.3286 	 12.0000 
6.5691 	 8.4001 	 3.1229 	 0.3933 	 -1107.3379 	 37.0000 
4.8538 	 6.3428 	 0.5044 	 0.4041 	 -1107.2278 	 13.0000 
4.8244 	 6.5651 	 0.5315 	 0.4043 	 -1107.2488 	 31.0000 
10.0399 	 11.7410 	 38.5947 	 0.0003 	 -1126.0040 	 14.0000 
5.1070 	 6.8157 	 0.7999 	 0.4035 	 -1107.2362 	 44.0000 
4.0491 	 6.5265 	 0.5284 	 0.4028 	 -1107.8539 	 33.0000 
4.9245 	 6.6815 	 0.5000 	 0.4065 	 -1107.1865 	 50.0000 
5.4684 	 7.0994 	 1.3240 	 0.4011 	 -1107.2713 	 16.0000 
6.4094 	 8.1456 	 2.9325 	 0.3930 	 -1107.3665 	 42.0000 
19.2241 	 23.1339 	 32.7258 	 0.3518 	 -1108.4763 	 34.0000 
15.2101 	 18.2730 	 22.2277 	 0.3515 	 -1108.2128 	 30.0000 
18.9724 	 22.8942 	 32.4405 	 0.3513 	 -1108.4656 	 27.0000 
9.2773 	 11.3370 	 8.7993 	 0.3693 	 -1107.6553 	 43.0000 
7.7215 	 9.5851 	 4.9728 	 0.3886 	 -1107.5135 	 10.0000 
6.1010 	 7.9272 	 2.4660 	 0.3955 	 -1107.3489 	 8.0000 
1.4849 	 1.8270 	 1.9037 	 0.0001 	 -1135.4079 	 17.0000 
30.5263 	 35.0000 	 156.2360 	 0.0858 	 -1122.3908 	 32.0000 
9.7766 	 12.0387 	 9.3080 	 0.3755 	 -1107.7059 	 39.0000 
13.0819 	 15.6659 	 55.5729 	 0.0002 	 -1125.2905 	 38.0000 
4.7486 	 6.3281 	 0.5000 	 0.3993 	 -1107.2604 	 47.0000 
10.5408 	 13.1023 	 11.8663 	 0.3628 	 -1107.8314 	 48.0000 
16.6755 	 20.7327 	 26.7426 	 0.3563 	 -1108.3458 	 6.0000 
10.8444 	 13.1804 	 12.1284 	 0.3686 	 -1107.7937 	 35.0000 
8.3001 	 10.3393 	 6.4611 	 0.3805 	 -1107.5701 	 49.0000 
6.6360 	 8.3751 	 3.1082 	 0.3930 	 -1107.3742 	 28.0000 
12.5807 	 15.2555 	 15.4633 	 0.3652 	 -1107.9614 	 29.0000 
7.1524 	 8.3347 	 24.4922 	 0.0000 	 -1127.1534 	 2.0000 
4.9526 	 6.5831 	 0.6292 	 0.4014 	 -1107.1914 	 46.0000 
5.1857 	 6.1974 	 15.7949 	 0.0000 	 -1128.2211 	 15.0000 
14.0352 	 16.4676 	 21.1285 	 0.3451 	 -1108.2912 	 45.0000 
