0.3260 	 0.0392 	 2650.4551 	 1.0216 	 -1648.6608 	 12.0000 
0.0693 	 0.0986 	 1084.8967 	 1.2124 	 -1648.7819 	 4.0000 
0.0306 	 0.0213 	 1296.5403 	 1.1929 	 -1648.7620 	 11.0000 
0.0399 	 0.0164 	 1884.2230 	 1.2565 	 -1648.7184 	 8.0000 
0.0254 	 0.0223 	 481.5412 	 1.0803 	 -1648.6603 	 10.0000 
0.0839 	 0.0132 	 539.5076 	 1.0000 	 -1648.6605 	 13.0000 
0.0647 	 0.0405 	 1843.7140 	 1.3124 	 -1648.6199 	 1.0000 
0.0638 	 0.1039 	 559.7304 	 1.0000 	 -1648.6605 	 27.0000 
0.0122 	 0.0067 	 1312.8445 	 1.1826 	 -1648.6684 	 19.0000 
0.1456 	 0.0274 	 2766.9380 	 1.1660 	 -1648.7498 	 3.0000 
0.0436 	 0.0449 	 2691.0860 	 1.1799 	 -1648.7220 	 28.0000 
0.0443 	 0.0148 	 378.4994 	 1.0860 	 -1648.7045 	 7.0000 
0.1280 	 0.1768 	 1506.7156 	 1.0731 	 -1648.7122 	 2.0000 
0.0863 	 0.0571 	 1140.5058 	 1.0313 	 -1648.6787 	 21.0000 
0.0081 	 0.0142 	 1089.0308 	 1.2057 	 -1648.6360 	 14.0000 
0.0830 	 0.0532 	 67.7539 	 1.0000 	 -1648.6605 	 15.0000 
0.0316 	 0.0131 	 562.0307 	 1.1023 	 -1648.6764 	 25.0000 
0.0067 	 0.0067 	 98.9099 	 1.2359 	 -1648.8206 	 17.0000 
0.0068 	 0.0827 	 1993.7606 	 1.3119 	 -1648.6556 	 16.0000 
0.1687 	 0.0097 	 1576.6477 	 1.0770 	 -1648.6916 	 6.0000 
0.0495 	 0.0094 	 1322.4906 	 1.0085 	 -1648.6635 	 30.0000 
0.0086 	 0.0889 	 998.8981 	 1.1499 	 -1648.6781 	 24.0000 
0.1926 	 0.0776 	 1653.8643 	 1.0643 	 -1648.6856 	 5.0000 
0.0094 	 0.0069 	 46.4156 	 1.0000 	 -1648.6605 	 22.0000 
0.0464 	 0.0189 	 217.2310 	 1.1774 	 -1648.8553 	 20.0000 
0.0072 	 0.0102 	 472.9646 	 1.1836 	 -1648.7257 	 35.0000 
0.0214 	 0.0773 	 2841.3479 	 1.2524 	 -1648.7072 	 34.0000 
0.0350 	 0.0764 	 2137.3565 	 1.1982 	 -1648.6895 	 9.0000 
0.0406 	 0.0324 	 309.5175 	 1.1239 	 -1648.7885 	 33.0000 
0.0146 	 0.0146 	 372.3939 	 1.1838 	 -1648.7242 	 32.0000 
0.0288 	 0.0148 	 596.4899 	 1.1565 	 -1648.6889 	 31.0000 
0.1105 	 0.0067 	 1114.3198 	 1.2058 	 -1648.7417 	 48.0000 
0.0235 	 0.0866 	 1879.7174 	 1.0478 	 -1648.6719 	 37.0000 
0.0225 	 0.0707 	 787.1347 	 1.2414 	 -1648.7343 	 23.0000 
0.0141 	 0.0119 	 338.9846 	 1.1996 	 -1648.6740 	 18.0000 
0.0067 	 0.0526 	 992.6366 	 1.0340 	 -1648.6589 	 49.0000 
0.0068 	 0.0827 	 1993.7606 	 1.1871 	 -1648.6895 	 46.0000 
0.0773 	 0.0079 	 640.0355 	 1.0964 	 -1648.6557 	 29.0000 
0.0632 	 0.0472 	 1441.4510 	 1.1877 	 -1648.7051 	 36.0000 
0.0420 	 0.0126 	 271.1421 	 1.1308 	 -1648.8372 	 50.0000 
0.0290 	 0.0963 	 153.0109 	 1.0000 	 -1648.6605 	 47.0000 
0.0129 	 0.0200 	 944.0184 	 1.1471 	 -1648.6346 	 43.0000 
0.0211 	 0.0179 	 1804.0760 	 1.2969 	 -1648.7106 	 40.0000 
0.0122 	 0.0172 	 1060.5636 	 1.0642 	 -1648.6730 	 42.0000 
0.0093 	 0.0090 	 2948.2904 	 1.2870 	 -1648.7150 	 45.0000 
0.0322 	 0.0359 	 314.6092 	 1.0563 	 -1648.7061 	 26.0000 
0.0535 	 0.0324 	 677.4274 	 1.0339 	 -1648.6866 	 38.0000 
0.0105 	 0.0068 	 1896.5483 	 1.2423 	 -1648.6303 	 41.0000 
0.1126 	 0.0067 	 2005.2350 	 1.0531 	 -1648.6728 	 39.0000 
0.0093 	 0.2103 	 2146.6672 	 1.2126 	 -1648.8661 	 44.0000 
