0.0165 	 0.0439 	 562.5506 	 1.0126 	 -1648.0516 	 27.0000 
0.0581 	 0.0089 	 1360.0387 	 1.0106 	 -1648.0467 	 30.0000 
0.0146 	 0.0146 	 372.3939 	 1.1838 	 -1648.0873 	 32.0000 
0.0067 	 0.0817 	 914.4802 	 1.0130 	 -1648.0469 	 16.0000 
0.0118 	 0.0067 	 771.6627 	 1.0147 	 -1648.0472 	 19.0000 
0.0068 	 0.0827 	 1993.7606 	 1.1871 	 -1648.0648 	 46.0000 
0.0070 	 0.0871 	 3000.0000 	 1.2199 	 -1648.0441 	 44.0000 
0.0711 	 0.0173 	 2568.9473 	 1.0314 	 -1648.0510 	 49.0000 
0.0357 	 0.0072 	 600.6960 	 1.0953 	 -1648.0912 	 36.0000 
0.1523 	 0.0449 	 2691.0860 	 1.1799 	 -1648.1322 	 28.0000 
0.0717 	 0.0210 	 3000.0000 	 1.1614 	 -1648.0479 	 25.0000 
0.0136 	 0.0545 	 1338.4873 	 1.0196 	 -1648.0489 	 15.0000 
0.0855 	 0.0202 	 1085.8452 	 1.0172 	 -1648.0567 	 21.0000 
0.0339 	 0.0067 	 108.9674 	 1.0000 	 -1648.0465 	 12.0000 
0.1135 	 0.0399 	 2508.2433 	 1.0650 	 -1648.0457 	 38.0000 
0.0085 	 0.0253 	 527.2570 	 1.1226 	 -1648.0912 	 43.0000 
0.0067 	 0.0067 	 165.3510 	 1.1273 	 -1648.0321 	 22.0000 
0.0310 	 0.0226 	 511.5231 	 1.0000 	 -1648.0465 	 8.0000 
0.0205 	 0.0347 	 1471.1719 	 1.2069 	 -1647.9588 	 31.0000 
0.0083 	 0.0109 	 578.9071 	 1.1480 	 -1648.1533 	 34.0000 
0.0218 	 0.0067 	 116.7809 	 1.0003 	 -1648.0468 	 50.0000 
0.1148 	 0.0402 	 1706.8134 	 1.0971 	 -1648.0750 	 33.0000 
0.0306 	 0.0213 	 1296.5403 	 1.1929 	 -1647.9517 	 11.0000 
0.0198 	 0.0334 	 3000.0000 	 1.2375 	 -1647.9901 	 9.0000 
0.0105 	 0.0104 	 181.7709 	 1.0989 	 -1648.1013 	 29.0000 
0.0187 	 0.0129 	 340.0915 	 1.0905 	 -1648.0646 	 26.0000 
0.0098 	 0.0068 	 399.1412 	 1.0193 	 -1648.0477 	 10.0000 
0.0176 	 0.0596 	 687.3452 	 1.1896 	 -1648.1682 	 23.0000 
0.1687 	 0.0097 	 1576.6477 	 1.0770 	 -1648.0583 	 6.0000 
0.0632 	 0.0121 	 769.4801 	 1.0544 	 -1648.0509 	 48.0000 
0.1101 	 0.0335 	 359.9982 	 1.0000 	 -1648.0465 	 47.0000 
0.0449 	 0.0436 	 171.0393 	 1.0630 	 -1648.1492 	 42.0000 
0.0067 	 0.0095 	 22.2386 	 1.0000 	 -1648.0465 	 4.0000 
0.0067 	 0.0067 	 1543.5130 	 1.0281 	 -1648.0543 	 45.0000 
0.0151 	 0.0070 	 420.1337 	 1.1828 	 -1648.0629 	 20.0000 
0.0881 	 0.0102 	 472.9646 	 1.1836 	 -1648.1573 	 14.0000 
0.0080 	 0.0091 	 216.7594 	 1.0529 	 -1648.0464 	 5.0000 
0.0408 	 0.0080 	 2165.0133 	 1.0833 	 -1648.0745 	 24.0000 
0.0130 	 0.0163 	 1494.5238 	 1.0219 	 -1648.0541 	 17.0000 
0.0072 	 0.0102 	 51.0860 	 1.1836 	 -1648.1268 	 35.0000 
0.1998 	 0.0449 	 2644.3811 	 1.0816 	 -1648.0771 	 18.0000 
0.0104 	 0.0365 	 273.5096 	 1.0806 	 -1648.1142 	 39.0000 
0.2718 	 0.4282 	 2933.9084 	 1.0298 	 -1648.0766 	 37.0000 
0.0303 	 0.0234 	 809.4712 	 1.2252 	 -1648.0504 	 41.0000 
0.0317 	 0.0159 	 1547.7889 	 1.2846 	 -1648.1546 	 40.0000 
0.0375 	 0.0400 	 595.6039 	 1.0600 	 -1648.0815 	 7.0000 
0.0254 	 0.0278 	 1644.9026 	 1.3877 	 -1647.9552 	 1.0000 
0.0220 	 0.0091 	 1082.5563 	 1.1840 	 -1647.9865 	 13.0000 
0.1291 	 0.0990 	 1783.4920 	 1.0961 	 -1648.1381 	 2.0000 
0.1763 	 0.0199 	 334.4999 	 1.0011 	 -1648.0490 	 3.0000 
