11.0707 	 15.4903 	 109.7845 	 0.0008 	 -1251.6849 	 41.0000 
5.3280 	 7.4022 	 0.5000 	 0.6376 	 -1226.7634 	 31.0000 
0.5440 	 0.8312 	 1.3399 	 0.0003 	 -1249.1936 	 11.0000 
0.5494 	 0.8280 	 1.4066 	 0.0004 	 -1249.3603 	 21.0000 
4.8559 	 7.0479 	 0.5000 	 0.6345 	 -1226.7538 	 1.0000 
0.3622 	 0.5847 	 0.5000 	 0.0004 	 -1248.8124 	 12.0000 
1.8641 	 2.6471 	 10.6493 	 0.0002 	 -1250.0124 	 42.0000 
0.3745 	 0.5923 	 0.5659 	 0.0001 	 -1248.9721 	 32.0000 
0.3899 	 0.6149 	 0.6234 	 0.0017 	 -1249.0743 	 22.0000 
4.8994 	 6.6670 	 0.5000 	 0.6316 	 -1226.7502 	 2.0000 
0.3598 	 0.5826 	 0.5000 	 0.0007 	 -1248.8184 	 43.0000 
0.4446 	 0.6766 	 0.8390 	 0.0022 	 -1249.0466 	 13.0000 
0.4518 	 0.7330 	 0.6046 	 0.1172 	 -1247.6534 	 33.0000 
3.0818 	 4.3659 	 20.8921 	 0.0001 	 -1250.4308 	 23.0000 
0.4002 	 0.6329 	 0.5000 	 0.0685 	 -1248.1871 	 3.0000 
1.8869 	 2.5371 	 10.3945 	 0.0010 	 -1250.2980 	 14.0000 
2.5056 	 3.6280 	 16.9632 	 0.0050 	 -1250.2783 	 24.0000 
5.0597 	 7.1976 	 0.5000 	 0.6354 	 -1226.7938 	 4.0000 
24.2238 	 30.2548 	 196.3350 	 0.2779 	 -1246.3789 	 44.0000 
0.3552 	 0.5680 	 0.5000 	 0.0009 	 -1248.9096 	 15.0000 
21.9350 	 32.1469 	 208.6711 	 0.1206 	 -1248.7078 	 34.0000 
1.1774 	 1.7468 	 5.4873 	 0.0006 	 -1249.7936 	 25.0000 
2.0778 	 2.8615 	 12.0651 	 0.0013 	 -1250.3739 	 45.0000 
5.4898 	 8.9030 	 1.3863 	 0.6316 	 -1227.1138 	 5.0000 
4.8848 	 6.9984 	 0.5000 	 0.6336 	 -1226.7764 	 16.0000 
4.7969 	 6.9782 	 0.5000 	 0.6323 	 -1226.7856 	 35.0000 
0.1464 	 1.0298 	 2.8811 	 0.0520 	 -1290.4480 	 6.0000 
3.0021 	 4.1512 	 20.2416 	 0.0001 	 -1250.3330 	 26.0000 
0.7622 	 1.1451 	 2.7445 	 0.0001 	 -1249.6084 	 46.0000 
3.9787 	 5.4136 	 30.0932 	 0.0002 	 -1250.7810 	 7.0000 
0.3702 	 0.5754 	 0.5000 	 0.0038 	 -1248.8308 	 17.0000 
0.5101 	 0.8010 	 1.2469 	 0.0001 	 -1249.2215 	 36.0000 
0.3674 	 0.5726 	 0.5002 	 0.0017 	 -1248.8236 	 37.0000 
5.0767 	 8.1799 	 0.7116 	 0.6369 	 -1226.9044 	 27.0000 
4.9345 	 6.9487 	 0.5000 	 0.6341 	 -1226.7814 	 18.0000 
5.2056 	 7.2650 	 0.6674 	 0.6351 	 -1226.8159 	 47.0000 
17.7499 	 24.7065 	 32.1296 	 0.5986 	 -1230.0988 	 8.0000 
5.0696 	 7.1663 	 0.5000 	 0.6368 	 -1226.7774 	 38.0000 
0.4267 	 0.6498 	 0.5004 	 0.0816 	 -1248.2176 	 28.0000 
5.0317 	 7.0469 	 0.5508 	 0.6349 	 -1226.7810 	 48.0000 
4.4102 	 5.8862 	 32.2642 	 0.0215 	 -1250.3510 	 19.0000 
0.3576 	 0.5677 	 0.5000 	 0.0002 	 -1248.7637 	 9.0000 
4.8620 	 6.6379 	 0.5000 	 0.6326 	 -1226.7761 	 39.0000 
0.3497 	 0.5720 	 0.5000 	 0.0001 	 -1249.0265 	 29.0000 
0.3719 	 0.5766 	 0.5000 	 0.0002 	 -1248.7887 	 20.0000 
3.0623 	 4.3858 	 21.7449 	 0.0001 	 -1250.4874 	 49.0000 
0.3950 	 0.6301 	 0.5523 	 0.0037 	 -1249.2172 	 10.0000 
5.1349 	 7.0641 	 0.5000 	 0.6364 	 -1226.7803 	 30.0000 
24.7649 	 35.0000 	 298.6523 	 0.0032 	 -1252.0406 	 40.0000 
0.4065 	 0.6204 	 0.6481 	 0.0015 	 -1248.8771 	 50.0000 
