0.1936 	 0.7354 	 0.5000 	 -1198.8717 	 2.0000 
0.2223 	 0.8039 	 0.6675 	 -1198.9345 	 5.0000 
0.2626 	 0.8937 	 1.0173 	 -1198.8561 	 4.0000 
0.1675 	 1.5041 	 4.1328 	 -1213.0610 	 13.0000 
0.2014 	 0.7258 	 0.5000 	 -1198.6956 	 20.0000 
0.1976 	 0.7344 	 0.5000 	 -1198.7293 	 1.0000 
0.2034 	 0.7942 	 0.5001 	 -1199.1620 	 29.0000 
0.2370 	 0.8089 	 0.7355 	 -1198.9379 	 10.0000 
0.2765 	 1.1808 	 1.3731 	 -1201.0971 	 30.0000 
0.2405 	 0.8208 	 0.7707 	 -1198.7891 	 9.0000 
0.2438 	 0.8495 	 0.8089 	 -1198.8595 	 28.0000 
0.1922 	 0.7246 	 0.5000 	 -1198.8490 	 31.0000 
0.2202 	 0.7749 	 0.6362 	 -1198.8779 	 7.0000 
0.2939 	 0.9653 	 1.1548 	 -1198.9962 	 34.0000 
0.4090 	 1.2855 	 2.2975 	 -1198.9872 	 19.0000 
0.2030 	 0.7294 	 0.5000 	 -1198.7223 	 32.0000 
0.1259 	 0.5495 	 0.5009 	 -1204.0354 	 16.0000 
0.1893 	 0.6536 	 0.5009 	 -1199.3960 	 37.0000 
0.5405 	 2.1425 	 4.5524 	 -1201.7532 	 21.0000 
0.3045 	 1.0094 	 1.3369 	 -1198.7987 	 33.0000 
0.2200 	 0.7787 	 0.6861 	 -1198.8282 	 41.0000 
0.6508 	 1.9500 	 4.9789 	 -1199.1792 	 8.0000 
0.3378 	 1.0761 	 1.3911 	 -1199.2434 	 25.0000 
1.5212 	 4.3536 	 16.8381 	 -1199.4892 	 39.0000 
0.3183 	 1.0543 	 1.4722 	 -1198.9488 	 3.0000 
0.2787 	 0.9239 	 1.0641 	 -1198.9257 	 43.0000 
0.4169 	 1.3142 	 2.3546 	 -1199.1653 	 6.0000 
0.2164 	 0.7760 	 0.6065 	 -1198.8465 	 23.0000 
0.3043 	 1.0087 	 1.3609 	 -1198.9026 	 38.0000 
0.3506 	 1.1144 	 1.6755 	 -1199.0637 	 44.0000 
0.2054 	 0.7263 	 0.5000 	 -1198.9550 	 50.0000 
0.5552 	 1.7108 	 3.8389 	 -1199.1217 	 14.0000 
0.3265 	 1.1866 	 2.3284 	 -1200.2121 	 47.0000 
0.2183 	 0.7763 	 0.6245 	 -1198.9055 	 40.0000 
0.2595 	 0.8666 	 0.8723 	 -1198.9155 	 42.0000 
0.3299 	 1.0507 	 1.3923 	 -1199.1150 	 24.0000 
0.2112 	 0.7714 	 0.6392 	 -1198.7133 	 49.0000 
0.2501 	 0.8585 	 0.8514 	 -1198.7686 	 45.0000 
0.2007 	 0.7242 	 0.5000 	 -1198.8777 	 48.0000 
0.3534 	 1.1338 	 1.7609 	 -1198.8703 	 46.0000 
0.6347 	 1.9252 	 4.9821 	 -1199.2332 	 26.0000 
0.2156 	 0.7777 	 0.6023 	 -1198.7911 	 22.0000 
0.3546 	 1.1345 	 1.7298 	 -1198.8756 	 27.0000 
0.5658 	 2.2567 	 7.1933 	 -1202.0081 	 35.0000 
0.4646 	 1.4478 	 2.8981 	 -1199.0333 	 15.0000 
0.2287 	 0.7837 	 0.7001 	 -1198.7906 	 36.0000 
0.4348 	 1.3564 	 2.5336 	 -1198.9843 	 12.0000 
0.2571 	 0.8892 	 0.9509 	 -1198.8527 	 11.0000 
0.2021 	 0.7254 	 0.5000 	 -1198.7534 	 17.0000 
0.2225 	 0.7702 	 0.6259 	 -1198.7518 	 18.0000 
