0.2246 	 0.6520 	 1.7515 	 -1256.5548 	 2.0000 
0.3089 	 0.5905 	 0.7296 	 -1246.6148 	 4.0000 
0.2643 	 0.5222 	 0.5000 	 -1246.4176 	 5.0000 
0.2513 	 0.5352 	 0.5001 	 -1246.4820 	 9.0000 
0.2608 	 0.5123 	 0.5000 	 -1246.3743 	 13.0000 
0.2638 	 0.5205 	 0.5044 	 -1246.3909 	 10.0000 
2.4756 	 4.2133 	 23.7781 	 -1248.2611 	 7.0000 
0.2447 	 0.5069 	 0.5009 	 -1246.3615 	 30.0000 
0.8045 	 1.4786 	 5.0585 	 -1247.5796 	 1.0000 
0.2824 	 0.5322 	 0.6015 	 -1246.2799 	 20.0000 
0.7436 	 1.3003 	 3.9669 	 -1247.4838 	 19.0000 
0.2844 	 0.5041 	 0.5001 	 -1246.6209 	 31.0000 
0.2585 	 0.5020 	 0.5014 	 -1246.4813 	 8.0000 
0.5081 	 0.8615 	 1.6267 	 -1247.5189 	 29.0000 
0.3040 	 0.5749 	 0.7049 	 -1246.5188 	 16.0000 
0.4282 	 1.2583 	 2.8562 	 -1252.5736 	 32.0000 
0.3501 	 0.6430 	 0.9219 	 -1246.5434 	 28.0000 
0.2986 	 0.5773 	 0.6887 	 -1246.4984 	 34.0000 
0.2619 	 0.5166 	 0.5000 	 -1246.3310 	 3.0000 
0.2619 	 0.5065 	 0.5000 	 -1246.4642 	 21.0000 
0.3785 	 0.7054 	 1.1670 	 -1246.6034 	 33.0000 
0.1884 	 0.5658 	 0.5009 	 -1249.2747 	 37.0000 
1.1092 	 1.8851 	 7.4722 	 -1247.6572 	 23.0000 
0.2602 	 0.5316 	 0.5001 	 -1246.4205 	 39.0000 
0.3221 	 0.5848 	 0.7108 	 -1246.6583 	 6.0000 
0.2618 	 0.5193 	 0.5000 	 -1246.3219 	 38.0000 
2.5763 	 4.1972 	 23.5339 	 -1248.2445 	 41.0000 
0.2447 	 0.5131 	 0.5009 	 -1246.4639 	 22.0000 
1.3589 	 2.3297 	 10.1244 	 -1247.8067 	 14.0000 
0.2513 	 0.5098 	 0.5003 	 -1246.2981 	 25.0000 
0.2764 	 0.5376 	 0.5711 	 -1246.2951 	 43.0000 
0.2916 	 0.5470 	 0.5966 	 -1246.3483 	 44.0000 
0.3874 	 0.8164 	 1.4155 	 -1247.5217 	 50.0000 
0.2893 	 0.5504 	 0.6343 	 -1246.3288 	 40.0000 
0.2683 	 0.5164 	 0.5000 	 -1246.2670 	 24.0000 
0.3037 	 0.5831 	 0.7397 	 -1246.6189 	 42.0000 
0.4904 	 0.8674 	 1.8474 	 -1246.8944 	 47.0000 
0.2648 	 0.5275 	 0.5020 	 -1246.2142 	 49.0000 
0.2590 	 0.5206 	 0.5000 	 -1246.4151 	 26.0000 
0.2910 	 0.5648 	 0.6809 	 -1246.5212 	 46.0000 
0.5959 	 1.0629 	 2.7300 	 -1247.1649 	 48.0000 
0.2927 	 0.5499 	 0.6494 	 -1246.4040 	 45.0000 
0.2665 	 0.5349 	 0.6071 	 -1246.4359 	 35.0000 
0.2663 	 0.5148 	 0.5000 	 -1246.3845 	 15.0000 
0.4833 	 0.8795 	 1.9501 	 -1246.9423 	 27.0000 
0.2661 	 0.5419 	 0.5446 	 -1246.3257 	 36.0000 
0.3135 	 0.6336 	 0.8195 	 -1246.6348 	 12.0000 
0.3633 	 0.6661 	 1.0257 	 -1246.5787 	 11.0000 
0.2602 	 0.5205 	 0.5000 	 -1246.4207 	 17.0000 
0.3591 	 0.6734 	 1.1097 	 -1246.4588 	 18.0000 
