4.4740 	 0.0421 	 10.8002 	 -1026.6559 	 42.0000 
4.2527 	 0.0394 	 10.3521 	 -1026.5762 	 31.0000 
4.1490 	 9.2554 	 15.6643 	 -860.3629 	 2.0000 
3.5948 	 0.0282 	 7.3196 	 -1026.2533 	 34.0000 
4.8748 	 10.9791 	 20.9481 	 -860.3692 	 3.0000 
4.7405 	 0.0477 	 12.1248 	 -1026.5212 	 22.0000 
5.6667 	 0.0668 	 16.6240 	 -1026.5749 	 7.0000 
4.2708 	 9.5521 	 16.7074 	 -860.1962 	 12.0000 
3.7057 	 8.4404 	 13.2892 	 -860.5747 	 14.0000 
3.7703 	 0.0328 	 8.2833 	 -1026.4773 	 1.0000 
4.0585 	 9.1812 	 15.4165 	 -860.3370 	 15.0000 
4.2166 	 9.5128 	 16.3790 	 -860.3468 	 5.0000 
4.0011 	 9.0192 	 14.9480 	 -860.3518 	 16.0000 
4.0233 	 9.1988 	 15.4200 	 -860.3437 	 4.0000 
5.1151 	 0.0551 	 13.8052 	 -1026.2972 	 17.0000 
4.1588 	 9.3774 	 16.0802 	 -860.1929 	 46.0000 
0.2160 	 12.9953 	 23.8029 	 -915.8217 	 45.0000 
4.6169 	 0.0458 	 11.6688 	 -1026.3425 	 41.0000 
4.2554 	 9.6464 	 16.7098 	 -860.3217 	 44.0000 
4.2680 	 9.5875 	 16.6996 	 -860.2505 	 47.0000 
4.3095 	 9.8255 	 17.2154 	 -860.3107 	 8.0000 
5.7332 	 0.0685 	 16.9081 	 -1026.6648 	 40.0000 
4.2668 	 9.6099 	 16.6936 	 -860.3086 	 48.0000 
4.4386 	 9.9251 	 17.3836 	 -860.3219 	 6.0000 
4.0291 	 9.0760 	 15.0374 	 -860.3700 	 20.0000 
4.4088 	 9.7705 	 17.4073 	 -860.2376 	 19.0000 
4.0961 	 9.2218 	 15.4797 	 -860.3073 	 25.0000 
6.0297 	 0.0728 	 18.0790 	 -1026.5949 	 35.0000 
4.1788 	 9.4942 	 16.1721 	 -860.3567 	 18.0000 
4.1500 	 9.7211 	 16.6714 	 -860.3201 	 24.0000 
4.3241 	 9.6122 	 16.8451 	 -860.3099 	 27.0000 
4.3937 	 9.8267 	 17.4519 	 -860.3742 	 30.0000 
4.3825 	 9.8447 	 17.4532 	 -860.3536 	 9.0000 
4.2524 	 9.5010 	 16.3601 	 -860.0662 	 33.0000 
4.3738 	 9.8419 	 17.4069 	 -860.1766 	 29.0000 
4.0724 	 9.1406 	 15.3086 	 -860.2435 	 23.0000 
4.3889 	 9.8758 	 17.6182 	 -860.2251 	 11.0000 
4.3683 	 9.8053 	 17.4418 	 -860.2764 	 10.0000 
4.5836 	 10.1910 	 18.6179 	 -860.1942 	 26.0000 
4.5881 	 10.3222 	 18.8671 	 -860.3593 	 43.0000 
4.5855 	 10.4084 	 19.0122 	 -860.3077 	 32.0000 
4.2723 	 9.6428 	 16.8312 	 -860.1619 	 21.0000 
4.3554 	 9.8018 	 17.3095 	 -860.3254 	 50.0000 
4.1866 	 9.4325 	 16.1694 	 -860.2170 	 36.0000 
4.4071 	 9.9738 	 17.7114 	 -860.3179 	 37.0000 
4.4367 	 10.0765 	 17.9689 	 -860.2885 	 49.0000 
4.3586 	 9.7392 	 17.2151 	 -860.1624 	 13.0000 
4.6352 	 0.0449 	 11.7298 	 -1026.6647 	 39.0000 
4.2611 	 9.6999 	 16.7697 	 -860.2842 	 28.0000 
3.8698 	 8.7942 	 14.3217 	 -860.3661 	 38.0000 
