11.5991 	 16.4376 	 35.2645 	 -1016.5814 	 6.0000 
24.3962 	 35.0000 	 94.7324 	 -1015.4604 	 22.0000 
19.2912 	 27.4757 	 70.2792 	 -1015.5592 	 11.0000 
24.5016 	 33.9749 	 94.6159 	 -1015.5793 	 19.0000 
21.5637 	 30.3340 	 80.7361 	 -1015.6025 	 9.0000 
23.4691 	 32.4855 	 88.2083 	 -1015.6166 	 20.0000 
19.9927 	 28.2810 	 73.2149 	 -1015.6868 	 3.0000 
19.8745 	 28.0439 	 72.6123 	 -1015.6311 	 26.0000 
15.6310 	 21.8610 	 52.6301 	 -1015.9816 	 17.0000 
13.9332 	 19.7576 	 45.7820 	 -1016.3081 	 29.0000 
12.6124 	 18.1565 	 40.2193 	 -1016.4235 	 27.0000 
17.0890 	 23.9644 	 59.4936 	 -1015.8145 	 7.0000 
17.4570 	 24.3589 	 60.4144 	 -1015.8443 	 21.0000 
10.7893 	 15.7093 	 33.6446 	 -1016.7860 	 18.0000 
24.8355 	 35.0000 	 96.4821 	 -1015.5184 	 14.0000 
12.9320 	 18.3827 	 41.0941 	 -1016.2968 	 25.0000 
24.9964 	 35.0000 	 97.0801 	 -1015.6400 	 48.0000 
17.1112 	 24.2796 	 59.4279 	 -1015.9332 	 10.0000 
24.9419 	 35.0000 	 96.4154 	 -1015.4992 	 15.0000 
21.8865 	 30.9330 	 81.9414 	 -1015.6273 	 31.0000 
24.4757 	 35.0000 	 95.5106 	 -1015.5201 	 38.0000 
11.3557 	 16.0434 	 34.1783 	 -1016.6309 	 47.0000 
8.0695 	 11.3677 	 21.1303 	 -1017.8160 	 28.0000 
7.0380 	 9.9732 	 17.0898 	 -1018.3322 	 37.0000 
16.7005 	 23.5503 	 57.6809 	 -1015.8442 	 16.0000 
16.8112 	 23.1939 	 56.9032 	 -1015.9092 	 2.0000 
5.9502 	 8.5143 	 13.5569 	 -1019.0662 	 8.0000 
11.8049 	 16.7864 	 36.1218 	 -1016.4665 	 39.0000 
14.9985 	 21.0980 	 50.2810 	 -1016.0648 	 5.0000 
18.0918 	 26.0250 	 66.0146 	 -1015.8813 	 36.0000 
23.0530 	 32.6249 	 87.9618 	 -1015.4886 	 12.0000 
24.8595 	 34.9990 	 96.4209 	 -1015.5495 	 40.0000 
13.0446 	 18.2744 	 40.7634 	 -1016.2908 	 13.0000 
6.0471 	 8.8629 	 14.3002 	 -1019.0254 	 46.0000 
9.8794 	 14.1927 	 28.7542 	 -1017.1874 	 44.0000 
15.9692 	 22.6588 	 54.4262 	 -1015.9074 	 24.0000 
11.0985 	 15.7412 	 33.1407 	 -1016.6134 	 43.0000 
12.1925 	 17.2356 	 37.9022 	 -1016.5418 	 1.0000 
11.5983 	 16.3504 	 35.2478 	 -1016.6357 	 30.0000 
9.4914 	 13.5539 	 26.7778 	 -1017.1941 	 4.0000 
5.7008 	 8.0457 	 12.4522 	 -1019.5459 	 23.0000 
16.1685 	 22.9443 	 56.1942 	 -1016.0010 	 42.0000 
12.8739 	 17.9801 	 40.2359 	 -1016.3362 	 50.0000 
10.8580 	 15.3066 	 32.3089 	 -1016.8269 	 49.0000 
13.6986 	 19.2189 	 44.2388 	 -1016.2063 	 41.0000 
10.3060 	 14.5936 	 30.1048 	 -1017.0287 	 32.0000 
12.9758 	 18.3397 	 40.4389 	 -1016.3342 	 34.0000 
7.9591 	 11.7914 	 21.8822 	 -1017.9593 	 45.0000 
11.4551 	 16.9615 	 35.8781 	 -1016.6239 	 33.0000 
16.3527 	 22.8947 	 56.1664 	 -1015.9493 	 35.0000 
