5.5807 	 10.0810 	 26.5112 	 -946.3745 	 2.0000 
34.9998 	 1.0990 	 240.9697 	 -1049.6962 	 14.0000 
5.4487 	 9.8460 	 25.6299 	 -946.2519 	 8.0000 
14.6943 	 0.3445 	 77.4038 	 -1049.0479 	 7.0000 
11.8385 	 0.2505 	 56.8413 	 -1049.1144 	 4.0000 
5.5520 	 9.9841 	 26.1020 	 -946.3226 	 3.0000 
34.9891 	 1.0906 	 239.5500 	 -1049.6981 	 42.0000 
22.2609 	 0.6238 	 136.3961 	 -1048.9904 	 15.0000 
14.2904 	 0.3473 	 74.9877 	 -1048.9751 	 31.0000 
12.4266 	 0.2692 	 61.9384 	 -1049.1076 	 22.0000 
17.4845 	 0.4416 	 97.4953 	 -1048.8196 	 34.0000 
5.9050 	 10.4951 	 28.7279 	 -946.3420 	 5.0000 
5.6024 	 10.0609 	 26.7524 	 -946.3644 	 12.0000 
5.2673 	 9.3886 	 24.0277 	 -946.3275 	 11.0000 
5.8229 	 10.3752 	 27.8862 	 -946.3316 	 16.0000 
13.2499 	 0.3044 	 67.4937 	 -1048.8721 	 37.0000 
0.2390 	 12.5547 	 30.8106 	 -993.3840 	 45.0000 
5.2871 	 9.3986 	 24.0634 	 -946.3149 	 19.0000 
6.1968 	 11.1010 	 31.6166 	 -946.3883 	 25.0000 
5.5340 	 9.9527 	 26.1582 	 -946.2811 	 27.0000 
9.4232 	 0.1942 	 42.5080 	 -1049.1339 	 41.0000 
5.3588 	 9.5902 	 24.8056 	 -946.2081 	 44.0000 
17.5069 	 0.4334 	 97.3727 	 -1049.1240 	 30.0000 
5.1483 	 9.3664 	 23.7482 	 -946.3463 	 9.0000 
16.4367 	 0.4032 	 90.7683 	 -1049.0111 	 40.0000 
4.5539 	 8.2228 	 19.2800 	 -946.4412 	 1.0000 
5.7900 	 10.2917 	 27.6534 	 -946.3343 	 18.0000 
5.5590 	 9.9039 	 26.0854 	 -946.0860 	 46.0000 
6.1310 	 10.9423 	 30.3608 	 -946.3686 	 20.0000 
5.7169 	 10.2233 	 27.3680 	 -946.3264 	 10.0000 
5.5605 	 9.9325 	 26.1647 	 -946.4303 	 47.0000 
5.0395 	 9.0638 	 22.5064 	 -946.3277 	 24.0000 
6.0723 	 10.9284 	 30.4452 	 -946.3288 	 17.0000 
10.8416 	 0.2235 	 50.7158 	 -1049.1694 	 23.0000 
5.5101 	 9.8961 	 25.9951 	 -946.1386 	 48.0000 
5.6510 	 10.0762 	 26.8532 	 -946.3142 	 29.0000 
10.4721 	 18.6226 	 64.3770 	 -948.7198 	 6.0000 
5.9709 	 10.6503 	 29.1708 	 -946.2402 	 35.0000 
8.6535 	 0.1632 	 37.1387 	 -1049.7397 	 26.0000 
5.2710 	 9.5651 	 24.6110 	 -946.3121 	 32.0000 
5.3811 	 9.7010 	 25.1125 	 -946.3443 	 36.0000 
5.3237 	 9.5824 	 24.4366 	 -946.2823 	 33.0000 
5.3546 	 9.6935 	 25.2859 	 -946.2619 	 43.0000 
5.9149 	 10.6320 	 28.9412 	 -946.2478 	 21.0000 
6.2789 	 11.0116 	 31.0166 	 -946.4339 	 50.0000 
5.2661 	 9.5040 	 24.2080 	 -946.1677 	 49.0000 
5.3352 	 9.5103 	 24.4809 	 -946.2567 	 13.0000 
5.4193 	 9.6874 	 25.1950 	 -946.2086 	 28.0000 
11.7574 	 0.2579 	 58.2411 	 -1048.9695 	 39.0000 
5.6794 	 10.3111 	 27.3043 	 -946.2143 	 38.0000 
