8.4215 	 12.1185 	 19.6000 	 -928.4634 	 9.0000 
7.7694 	 11.1786 	 17.4304 	 -928.5753 	 3.0000 
7.5932 	 10.9004 	 16.7373 	 -928.5751 	 4.0000 
7.9151 	 11.4001 	 17.8943 	 -928.5267 	 7.0000 
9.4736 	 13.6317 	 23.2758 	 -928.3282 	 8.0000 
6.2526 	 8.9484 	 12.4920 	 -928.9553 	 11.0000 
9.5994 	 13.7326 	 23.8594 	 -928.4711 	 12.0000 
6.4412 	 9.5401 	 13.2256 	 -928.9365 	 2.0000 
11.5403 	 16.1665 	 30.2993 	 -928.3467 	 1.0000 
6.3974 	 9.2713 	 13.0535 	 -928.8355 	 10.0000 
6.9844 	 10.1466 	 14.9646 	 -928.6983 	 6.0000 
9.6029 	 13.6041 	 23.5639 	 -928.3956 	 19.0000 
7.4339 	 10.6016 	 16.2025 	 -928.6746 	 5.0000 
8.8334 	 12.5914 	 20.9836 	 -928.4811 	 18.0000 
9.1749 	 13.0746 	 22.0467 	 -928.4260 	 22.0000 
8.4480 	 12.0714 	 19.6530 	 -928.5276 	 23.0000 
9.2638 	 13.2257 	 22.5105 	 -928.3011 	 21.0000 
7.6625 	 10.9975 	 17.0257 	 -928.5859 	 39.0000 
8.5619 	 12.2506 	 19.9286 	 -928.4554 	 34.0000 
5.2227 	 7.7087 	 9.4696 	 -929.4217 	 24.0000 
8.4930 	 12.0951 	 19.7672 	 -928.4348 	 29.0000 
5.8610 	 8.4701 	 11.2601 	 -928.9864 	 28.0000 
5.8727 	 8.4898 	 11.3030 	 -929.0678 	 16.0000 
8.0272 	 11.4163 	 18.0671 	 -928.3807 	 31.0000 
5.5219 	 8.1748 	 10.4945 	 -929.2471 	 38.0000 
8.2334 	 11.7764 	 18.8932 	 -928.4141 	 48.0000 
10.0972 	 14.3968 	 25.4512 	 -928.4976 	 43.0000 
9.8325 	 13.9868 	 24.4629 	 -928.4061 	 32.0000 
9.1989 	 13.1488 	 21.9618 	 -928.4065 	 20.0000 
9.6917 	 13.6246 	 23.7105 	 -928.3734 	 30.0000 
6.3103 	 9.1296 	 12.6316 	 -928.8911 	 41.0000 
5.2691 	 7.7411 	 9.7206 	 -929.4813 	 35.0000 
5.0420 	 7.3797 	 8.9182 	 -929.4870 	 37.0000 
9.8321 	 14.0341 	 24.5707 	 -928.3118 	 46.0000 
4.3516 	 6.2909 	 6.8442 	 -930.1449 	 33.0000 
9.1585 	 13.1346 	 22.2307 	 -928.3632 	 47.0000 
4.3989 	 6.5338 	 7.1334 	 -929.9273 	 45.0000 
5.5740 	 8.1127 	 10.5555 	 -929.1083 	 15.0000 
9.6666 	 13.7101 	 23.7020 	 -928.2684 	 49.0000 
8.9923 	 12.8974 	 21.6041 	 -928.4212 	 44.0000 
7.0471 	 10.2701 	 15.0969 	 -928.6818 	 42.0000 
9.4034 	 13.3620 	 22.8809 	 -928.4140 	 50.0000 
8.7951 	 12.5712 	 20.7759 	 -928.4876 	 27.0000 
7.4088 	 10.6831 	 16.2967 	 -928.6087 	 36.0000 
5.5550 	 8.2736 	 10.7686 	 -929.1606 	 40.0000 
9.1316 	 13.0847 	 22.0457 	 -928.3615 	 14.0000 
7.1160 	 10.2692 	 15.2525 	 -928.5825 	 26.0000 
9.9866 	 14.2807 	 25.1059 	 -928.4183 	 17.0000 
6.0771 	 8.8624 	 11.9388 	 -928.9858 	 13.0000 
7.7519 	 11.1893 	 17.4144 	 -928.5472 	 25.0000 
