34.9464 	 1.0399 	 279.5189 	 -1050.7484 	 1.0000 
35.0000 	 1.1251 	 287.1364 	 -1050.5876 	 16.0000 
35.0000 	 1.0885 	 284.8279 	 -1050.7011 	 41.0000 
35.0000 	 1.0866 	 283.3137 	 -1050.6217 	 17.0000 
35.0000 	 1.1162 	 288.2162 	 -1050.6862 	 37.0000 
34.9723 	 1.0686 	 284.8959 	 -1050.8475 	 42.0000 
35.0000 	 1.0927 	 281.5140 	 -1050.8036 	 46.0000 
30.0990 	 0.9666 	 243.7780 	 -1050.9457 	 38.0000 
32.8392 	 1.0357 	 267.3387 	 -1050.7766 	 34.0000 
0.0398 	 5.3329 	 5.0076 	 -936.8095 	 45.0000 
1.9831 	 5.5028 	 6.0761 	 -910.3615 	 11.0000 
34.9891 	 1.1068 	 293.3678 	 -1050.7916 	 2.0000 
0.0455 	 5.7782 	 5.7539 	 -936.7266 	 15.0000 
35.0000 	 1.1531 	 288.0864 	 -1050.6435 	 31.0000 
2.0035 	 5.5476 	 6.2000 	 -910.1876 	 44.0000 
2.1145 	 5.8447 	 6.8081 	 -910.3701 	 14.0000 
2.1598 	 5.9264 	 7.1115 	 -910.2483 	 20.0000 
1.9901 	 5.6340 	 6.2753 	 -910.2516 	 50.0000 
2.0274 	 5.6644 	 6.4074 	 -910.3864 	 48.0000 
2.0213 	 5.5420 	 6.1602 	 -910.2704 	 12.0000 
1.8946 	 5.2793 	 5.5384 	 -910.5944 	 40.0000 
2.1634 	 5.9727 	 7.2240 	 -910.3410 	 13.0000 
2.0763 	 5.8216 	 6.8468 	 -910.2266 	 49.0000 
2.1162 	 5.8045 	 6.7977 	 -910.1366 	 47.0000 
2.2047 	 6.0218 	 7.3554 	 -910.3539 	 10.0000 
0.0362 	 5.1781 	 4.6342 	 -936.7553 	 9.0000 
2.0887 	 5.7107 	 6.5856 	 -910.2894 	 36.0000 
2.1674 	 5.9000 	 7.1287 	 -910.3663 	 19.0000 
2.2945 	 6.1963 	 7.8109 	 -910.4346 	 18.0000 
2.1242 	 5.9325 	 7.0043 	 -910.2260 	 43.0000 
2.0668 	 5.8183 	 6.6818 	 -910.2583 	 39.0000 
23.8238 	 0.6726 	 174.9625 	 -1051.4344 	 8.0000 
2.2415 	 6.1091 	 7.7041 	 -910.2327 	 35.0000 
2.2546 	 6.0935 	 7.5912 	 -910.3080 	 5.0000 
1.9336 	 5.4176 	 5.8371 	 -910.3196 	 33.0000 
0.0418 	 5.5253 	 5.2988 	 -936.6678 	 7.0000 
2.2237 	 6.0725 	 7.4719 	 -910.1918 	 6.0000 
1.8285 	 5.1108 	 5.1074 	 -910.4508 	 32.0000 
2.1727 	 5.8820 	 7.0667 	 -910.3522 	 4.0000 
1.9723 	 5.4295 	 5.8214 	 -910.2204 	 3.0000 
34.9998 	 1.1213 	 287.7756 	 -1050.5060 	 30.0000 
