19.3612 	 22.2934 	 89.4242 	 -1124.1451 	 9.0000 
14.3155 	 16.7078 	 61.2026 	 -1124.6975 	 11.0000 
26.5909 	 31.0306 	 133.6679 	 -1123.6908 	 6.0000 
27.3455 	 31.7019 	 138.7721 	 -1123.5000 	 2.0000 
27.5785 	 32.1400 	 140.1375 	 -1123.5596 	 22.0000 
30.1472 	 35.0000 	 156.6264 	 -1123.4370 	 3.0000 
26.6404 	 30.9547 	 133.7390 	 -1123.6311 	 19.0000 
30.3310 	 35.0000 	 156.3843 	 -1123.4426 	 20.0000 
17.7184 	 21.2017 	 80.5916 	 -1124.3648 	 10.0000 
29.9111 	 35.0000 	 154.9096 	 -1123.3962 	 17.0000 
27.6819 	 32.8877 	 140.8880 	 -1123.6365 	 27.0000 
4.6794 	 5.3708 	 13.7359 	 -1128.8526 	 8.0000 
6.1158 	 7.2592 	 19.9943 	 -1127.3987 	 18.0000 
13.1936 	 15.3193 	 53.7420 	 -1125.0244 	 16.0000 
30.1224 	 34.9871 	 156.9597 	 -1123.4165 	 7.0000 
21.5003 	 24.7495 	 101.2937 	 -1124.0170 	 26.0000 
30.0939 	 35.0000 	 154.2013 	 -1123.3765 	 29.0000 
28.0630 	 32.8004 	 142.0555 	 -1123.5368 	 25.0000 
2.6889 	 3.2252 	 5.6086 	 -1131.3796 	 15.0000 
14.8332 	 17.1848 	 63.0271 	 -1124.6576 	 5.0000 
30.2258 	 34.9167 	 155.5703 	 -1123.2651 	 37.0000 
30.6740 	 35.0000 	 156.9343 	 -1123.4779 	 38.0000 
1.6369 	 2.0011 	 2.2700 	 -1134.6030 	 47.0000 
27.4213 	 31.7807 	 136.3677 	 -1123.5588 	 28.0000 
30.1479 	 35.0000 	 156.9358 	 -1123.2387 	 48.0000 
9.4515 	 11.1531 	 34.6627 	 -1126.0422 	 21.0000 
3.3955 	 4.0767 	 8.4647 	 -1129.9605 	 31.0000 
11.0139 	 13.3401 	 44.7579 	 -1125.4915 	 14.0000 
30.0627 	 34.9986 	 156.4242 	 -1123.5134 	 39.0000 
14.6533 	 16.7363 	 63.7701 	 -1124.9033 	 13.0000 
20.7244 	 24.0931 	 98.0252 	 -1124.0332 	 36.0000 
29.3253 	 34.0819 	 150.3615 	 -1123.3726 	 46.0000 
29.5790 	 34.6528 	 152.3129 	 -1123.3961 	 12.0000 
12.1925 	 14.3208 	 49.8924 	 -1125.2295 	 43.0000 
14.4959 	 17.0702 	 61.0857 	 -1124.7754 	 1.0000 
10.0030 	 11.1711 	 36.1426 	 -1125.9895 	 44.0000 
22.3331 	 25.5954 	 106.1258 	 -1123.8364 	 40.0000 
30.0489 	 35.0000 	 153.0735 	 -1123.3233 	 50.0000 
13.6488 	 16.3166 	 58.0389 	 -1124.9179 	 49.0000 
26.9845 	 31.6785 	 135.9193 	 -1123.5428 	 32.0000 
19.3502 	 22.5746 	 89.7285 	 -1124.1668 	 41.0000 
1.9186 	 2.3537 	 3.3497 	 -1133.4045 	 42.0000 
2.3106 	 2.8346 	 4.4742 	 -1132.1841 	 24.0000 
6.6208 	 7.8496 	 22.0701 	 -1126.9455 	 4.0000 
6.5266 	 7.7551 	 21.4682 	 -1127.1138 	 30.0000 
23.7704 	 27.4512 	 113.1896 	 -1123.7032 	 34.0000 
30.0275 	 34.6711 	 156.8512 	 -1123.4906 	 23.0000 
29.4036 	 35.0000 	 152.9499 	 -1123.4937 	 45.0000 
30.4898 	 35.0000 	 156.3351 	 -1123.3328 	 33.0000 
3.9524 	 4.6611 	 10.1432 	 -1129.3417 	 35.0000 
